,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
86,@Airtel_Presence @airtelindia Are you guys paying attention to  my problem?,FALSE,0,awiksinha,04-04-2017 17:49,FALSE,8.49076E+17,8.49318E+17,443873512,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",awiksinha,0,FALSE,FALSE,NA,NA
87,@Airtel_Presence shameful on ur part only fone calls no solutions Many more have been duped. Wanted to port 3 numbers and paid for 3 refund?,FALSE,0,Airtel_Presence,04-04-2017 17:49,FALSE,NA,8.49318E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rocky67v,0,FALSE,FALSE,NA,NA
88,@Airtel_Presence please call me in between 12am to 1pm tomorrow,FALSE,0,Airtel_Presence,04-04-2017 17:49,FALSE,8.49316E+17,8.49318E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravindar07,0,FALSE,FALSE,NA,NA
89,@Airtel_Presence Will my issue ever get resolved ?,FALSE,0,Airtel_Presence,04-04-2017 17:48,FALSE,8.48606E+17,8.49318E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sinsau20,0,FALSE,FALSE,NA,NA
90,"@Airtel_Presence is my simple English not understood by you'll, I need a bifurcation of 7 K and not the copy of bills",FALSE,0,Airtel_Presence,04-04-2017 17:48,FALSE,NA,8.49318E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kapilkirti,0,FALSE,FALSE,NA,NA
91,Dear @airtelindia @Airtel_Presence can you help me understand the 799 recharge will b an 4g internet recharge or no… https://t.co/d6xOl74Rji,FALSE,0,NA,04-04-2017 17:47,TRUE,NA,8.49318E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sultankasher,0,FALSE,FALSE,NA,NA
92,@Airtel_Presence I HV lost faith b4 joining ur network wntd 2 port but chng of mind but my security advance not being refunded. 3rd rate,FALSE,0,Airtel_Presence,04-04-2017 17:47,FALSE,NA,8.49318E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rocky67v,0,FALSE,FALSE,NA,NA
93,"@DoT_India @TRAI @Airtel_Presence @airtelindia 
After 4 times request still the conference  facility not activated  by AIRTEL",FALSE,0,NIMESHKUGUPTA,04-04-2017 17:45,FALSE,8.48125E+17,8.49317E+17,4634975386,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NIMESHKUGUPTA,0,FALSE,FALSE,NA,NA
94,speedtest of 3 provider @Airtel_Presence @VodafoneIN @reliancejio none of them seems to provide 4g speed #speedtest… https://t.co/9XiPvsebEy,FALSE,1,NA,04-04-2017 17:45,TRUE,NA,8.49317E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imran_khan86,0,FALSE,FALSE,88.3824226,22.5323876
95,@Airtel_Presence Thank you Shikha!!!,FALSE,0,Airtel_Presence,04-04-2017 17:43,FALSE,8.49167E+17,8.49316E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",randhir_sekhon,0,FALSE,FALSE,NA,NA
96,@airtelindia @Airtel_Presence @airtel #3G network speed is like #0.3G 5kb/at #Kamalpur #Kamrup #Assam Going to Join @RelJio4g,FALSE,0,airtelindia,04-04-2017 17:43,FALSE,NA,8.49316E+17,176355348,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rantumdeka,0,FALSE,FALSE,NA,NA
97,"@Airtel_Presence @airtelindia I want to disconnect my broadband connection, its useless to have such slow speed and why to pay heavy bills.",FALSE,0,Airtel_Presence,04-04-2017 17:42,FALSE,NA,8.49316E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iAbhishhek,0,FALSE,FALSE,NA,NA
98,@Airtel_Presence Now,FALSE,0,Airtel_Presence,04-04-2017 17:41,FALSE,8.49316E+17,8.49316E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pamyo,0,FALSE,FALSE,NA,NA
99,@Airtel_Presence I told you to call back me after 30 min. But no response from you. Very bad service,FALSE,0,Airtel_Presence,04-04-2017 17:41,FALSE,8.49142E+17,8.49316E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vinodhkumar09,0,FALSE,FALSE,NA,NA
100,@Airtel_Presence Worst customer care. Kindly improve your service.,FALSE,0,Airtel_Presence,04-04-2017 17:41,FALSE,NA,8.49316E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",ZumurTaha,0,FALSE,FALSE,NA,NA
101,"@Airtel_Presence kindly resolve the call drop problem in indore mp, no body can talk continue 10 min in your network  <ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4>..",FALSE,0,Airtel_Presence,04-04-2017 17:41,FALSE,NA,8.49316E+17,103323813,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",vpn_mishra,0,FALSE,FALSE,NA,NA
102,.@airtelindia @Airtel_Presence I am sure no action have been taken on this. Check ur network quality at Embassy Tec… https://t.co/5U10cHRnAV,FALSE,0,shaileshlike,04-04-2017 17:39,TRUE,8.48837E+17,8.49315E+17,2282526866,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shaileshlike,0,FALSE,FALSE,NA,NA
103,RT @poddarsaurabh: 4 tweets no replies. Kitna bhi sasta do ppl will stay for not just saving but solution @JioCare @Airtel_Presence @Vodafo…,FALSE,0,NA,04-04-2017 17:37,FALSE,NA,8.49315E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mananps,1,TRUE,FALSE,NA,NA
104,4 tweets no replies. Kitna bhi sasta do ppl will stay for not just saving but solution @JioCare @Airtel_Presence… https://t.co/cwpjOF5RRx,FALSE,1,NA,04-04-2017 17:37,TRUE,NA,8.49315E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",poddarsaurabh,1,FALSE,FALSE,NA,NA
105,@Airtel_Presence this is what I experienced with airtel guys please stop using airtel https://t.co/HWEESQOU7X,FALSE,0,Airtel_Presence,04-04-2017 17:34,FALSE,NA,8.49314E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",prashan86758448,0,FALSE,FALSE,NA,NA
106,"@Airtel_Presence Yes, please call me.",FALSE,0,Airtel_Presence,04-04-2017 17:33,FALSE,8.4931E+17,8.49314E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zubby_44,0,FALSE,FALSE,NA,NA
107,@Airtel_Presence airtel is slowest network in vijayapur.,FALSE,0,Airtel_Presence,04-04-2017 17:32,FALSE,NA,8.49314E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",K_chavan0,0,FALSE,FALSE,NA,NA
108,@Airtel_Presence Happy to port in to Airtel https://t.co/kTp620lziz,FALSE,0,Airtel_Presence,04-04-2017 17:32,FALSE,NA,8.49314E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",grrajan3,0,FALSE,FALSE,NA,NA
109,"@Airtel_Presence My internet is very slow! Solve it in 24 hours. otherwise, I am shifting to other ISP.  I am upset with your service",FALSE,0,Airtel_Presence,04-04-2017 17:30,FALSE,NA,8.49313E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Twitte2Ranga,0,FALSE,FALSE,NA,NA
110,RT @AnujGaur17: @Airtel_Presence please see d classical example of ridiculously bad services. Getting signal of 4G LTE but even profile pic…,FALSE,0,NA,04-04-2017 17:29,FALSE,NA,8.49313E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KeshavKarn11,5,TRUE,FALSE,NA,NA
111,@Airtel_Presence Inspite of various calls and emails for past 3 months,FALSE,0,priyankraunak,04-04-2017 17:29,FALSE,8.49313E+17,8.49313E+17,121861816,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",priyankraunak,0,FALSE,FALSE,NA,NA
112,Dear @Airtel_Presence your executive told me yesterday that my problem will be resolved by today and guess what I still CANNOT MAKE CALLS <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>,FALSE,0,NA,04-04-2017 17:29,FALSE,NA,8.49313E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anamikadiaries,0,FALSE,FALSE,NA,NA
113,@Airtel_Presence I am yet to receive connection charges refund for broadband conn - 7031227197 which wasn't installed. look into the matter,FALSE,0,Airtel_Presence,04-04-2017 17:28,FALSE,NA,8.49313E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",priyankraunak,0,FALSE,FALSE,NA,NA
114,@Airtel_Presence What the hell changes have you made I still able to hear those horrible voice advertisements for a… https://t.co/ePg1Jhr1wf,FALSE,0,Airtel_Presence,04-04-2017 17:28,TRUE,8.48488E+17,8.49313E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",prashan86758448,0,FALSE,FALSE,NA,NA
115,RT @mohitfreedom: Moved to #Delhi from #Washington DC #USA. However @Airtel_Presence doesn't accept Diplomatic passport 2 start services de…,FALSE,0,NA,04-04-2017 17:27,FALSE,NA,8.49313E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EURXFZbL0a2vKqy,1277,TRUE,FALSE,NA,NA
116,@NayantaraRai @IndiGo6E @Airtel_Presence i have good experience of same!!!,FALSE,0,NayantaraRai,04-04-2017 17:26,FALSE,8.49122E+17,8.49312E+17,81678457,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",adpranav,0,FALSE,FALSE,NA,NA
117,"@Airtel_Presence @airtelindia Oh! You must have overslept!
March 29th is already gone! Where is my update?
SR No:C3… https://t.co/zldwQmFYPI",FALSE,0,Airtel_Presence,04-04-2017 17:26,TRUE,NA,8.49312E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",bhargavkesavan,0,FALSE,FALSE,NA,NA
118,@Airtel_Presence because till date I never saw LTE/4g signal on my phone .. Which used to come till March 1st .,FALSE,0,Airtel_Presence,04-04-2017 17:25,FALSE,8.49311E+17,8.49312E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajkraleti,0,FALSE,FALSE,NA,NA
119,"@Airtel_Presence As promised by your team, didn't get call in entire day today. What's your commitment value?",FALSE,0,IamRajeevIndia,04-04-2017 17:25,FALSE,8.4882E+17,8.49312E+17,1022594534,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IamRajeevIndia,0,FALSE,FALSE,NA,NA
120,"@Airtel_Presence Sir, you call me between 11 a.m. to 9 p.m. but I won't be available tomorrow.",FALSE,0,Airtel_Presence,04-04-2017 17:25,FALSE,8.48259E+17,8.49312E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ABHISHE21815563,0,FALSE,FALSE,NA,NA
121,@vikrantgupta73 @airtelindia @Airtel_Presence @VodafoneIN Vibrant  Gupta I am watching your show very nice give my… https://t.co/9LA3qGyudF,FALSE,0,vikrantgupta73,04-04-2017 17:24,TRUE,8.4923E+17,8.49312E+17,135110894,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VijaySh22119303,0,FALSE,FALSE,NA,NA
122,@Airtel_Presence any time after 5 pm you can call me sir ..,FALSE,0,Airtel_Presence,04-04-2017 17:24,FALSE,8.49311E+17,8.49312E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajkraleti,0,FALSE,FALSE,NA,NA
123,@Airtel_Presence  4 months ago I was promised to solve my problem in 24hours and after that 50 times but let me know from when to count 24hr,FALSE,0,Airtel_Presence,04-04-2017 17:21,FALSE,8.49284E+17,8.49311E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ravi_9918,0,FALSE,FALSE,NA,NA
124,"@Airtel_Presence @airtelindia 
Shame on airtel, the don't revert
Customer care is As slow as there services https://t.co/uM7u0uOpsH",FALSE,0,Airtel_Presence,04-04-2017 17:21,FALSE,NA,8.49311E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Luv_Sex_Dhokha,0,FALSE,FALSE,NA,NA
125,@Airtel_Presence Again. Anytime between 2pm-5pm.,FALSE,0,Airtel_Presence,04-04-2017 17:21,FALSE,8.4931E+17,8.49311E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",akhiltalashi,0,FALSE,FALSE,NA,NA
126,@Airtel_Presence  hi need some help on internet connection,FALSE,0,Airtel_Presence,04-04-2017 17:20,FALSE,NA,8.49311E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",adarshbhardwaj,0,FALSE,FALSE,NA,NA
127,@Airtel_Presence @Ravi_9918 I have complained 50 times in call center and in nodal and in consumer court even but still no result,FALSE,0,Airtel_Presence,04-04-2017 17:18,FALSE,8.49284E+17,8.4931E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ravi_9918,0,FALSE,FALSE,NA,NA
128,@vatsalshah1289 @airtelindia @Airtel_Presence I said it because all your tweets were same! Your account might get b… https://t.co/8dCTzcRvVm,FALSE,0,vatsalshah1289,04-04-2017 17:16,TRUE,8.49309E+17,8.4931E+17,7.60364E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amanparakh,0,FALSE,FALSE,NA,NA
129,@Airtel_Presence Looks like you don't value your customers anymore,FALSE,0,Airtel_Presence,04-04-2017 17:15,FALSE,8.46409E+17,8.49309E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SlackTalk,0,FALSE,FALSE,NA,NA
130,RT @DEVENDRAMUDULI: @airtel_care @Airtel_Presence I don't undrstnd y u ppl hv deducted money from my main a/c at 11 pm while I had data bon…,FALSE,0,NA,04-04-2017 17:13,FALSE,NA,8.49309E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abinash_cuttack,2,TRUE,FALSE,NA,NA
131,@Airtel_Presence @airtelindia @sunilbmittal @airtelnews,FALSE,0,Ashok65624215,04-04-2017 17:13,FALSE,8.49309E+17,8.49309E+17,8.19781E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ashok65624215,0,FALSE,FALSE,NA,NA
132,"Ookla <U+0915><U+0947> speedtest <U+092E><U+0947><U+0902> fastest <U+0939><U+094B><U+0928><U+0947> <U+0915><U+093E> <U+0926><U+093E><U+0935><U+093E> <U+092D><U+094D><U+0930><U+093E><U+092E><U+0915> <U+0939><U+0948>, <U+091C><U+092C> <U+0938><U+0947> 346 <U+0915><U+093E> plan <U+0921><U+093E><U+0932><U+093E> <U+0939><U+0948> speed 2g <U+092E><U+093F><U+0932> <U+0930><U+0939><U+0940> <U+091C><U+094D><U+092F><U+093E><U+0926><U+093E> <U+0938><U+092E><U+092F> @Airtel_Presence  - 9955239211",FALSE,0,NA,04-04-2017 17:12,FALSE,NA,8.49309E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Emmke1912,0,FALSE,FALSE,NA,NA
133,@sandeepsaini14 @Airtel_Presence Will join you soon with #jio if speed will be down continue.,FALSE,0,sandeepsaini14,04-04-2017 17:12,FALSE,8.49308E+17,8.49309E+17,281047054,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kcrajput,0,FALSE,FALSE,NA,NA
134,@Airtel_Presence @airtelindia @sunilbmittal 9711296880 no is off from last 24 hrs but not activated by airtel...,FALSE,0,Ashok65624215,04-04-2017 17:12,FALSE,8.49308E+17,8.49309E+17,8.19781E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ashok65624215,0,FALSE,FALSE,NA,NA
135,"Hello @Airtel_Presence, kindly assist @MayankJainBJP on the stated complaint. Thank you.",FALSE,0,MayankJainBJP,04-04-2017 17:11,FALSE,8.49307E+17,8.49308E+17,572491379,"<a href=""http://aegislisa.com"" rel=""nofollow"">aegislisa</a>",airtel_care,0,FALSE,FALSE,NA,NA
136,@Airtel_Presence @airtelindia @Sunilbmittal do you think any responsible is there in airtel ? I get frustrated by last 24hrsBy airtel servic,FALSE,0,Airtel_Presence,04-04-2017 17:11,FALSE,NA,8.49308E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ashok65624215,0,FALSE,FALSE,NA,NA
137,@kcrajput @Airtel_Presence Because of it i have port my number into Jio .,FALSE,0,kcrajput,04-04-2017 17:10,FALSE,8.49301E+17,8.49308E+17,105427963,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sandeepsaini14,0,FALSE,FALSE,NA,NA
138,@vatsalshah1289 @airtelindia @Airtel_Presence You tell tweets of 3k as fake ID <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,FALSE,0,vatsalshah1289,04-04-2017 17:10,FALSE,8.49308E+17,8.49308E+17,7.60364E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amanparakh,0,FALSE,FALSE,NA,NA
139,@vikrantgupta73 @airtelindia @Airtel_Presence @VodafoneIN what is the solution for the Fastest network. My wifi dow… https://t.co/zBH6DHhbdW,FALSE,0,vikrantgupta73,04-04-2017 17:09,TRUE,8.4923E+17,8.49308E+17,135110894,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rastogi1969,0,FALSE,FALSE,NA,NA
140,"Plan change requested on 19/3, action taken on 4/4! 16 DAYS DELAY. @Airtel_Presence your fault why should I suffer on Data loss? @AjaiPuri",FALSE,0,NA,04-04-2017 17:08,FALSE,NA,8.49308E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",abhinavshrimali,0,FALSE,FALSE,NA,NA
141,@airtelindia @Airtel_Presence is degrading 4g speed day by day better to use jio for free,FALSE,0,airtelindia,04-04-2017 17:08,FALSE,NA,8.49308E+17,176355348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jkrishna3999,0,FALSE,FALSE,NA,NA
142,@Airtel_Presence Register a call from last 3-4 weeks but no one entertain the same. Only one miss call is coming after that call closed.,FALSE,0,Airtel_Presence,04-04-2017 17:07,FALSE,8.47579E+17,8.49308E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",puneetcare,0,FALSE,FALSE,NA,NA
143,@vatsalshah1289 @airtelindia @Airtel_Presence Fake ID <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>,FALSE,0,vatsalshah1289,04-04-2017 17:06,FALSE,8.49306E+17,8.49307E+17,7.60364E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amanparakh,0,FALSE,FALSE,NA,NA
144,Airtel - @Airtel_Presence the smartphone network... yes really smart they know very well how to make a customer fool...,FALSE,0,NA,04-04-2017 17:05,FALSE,NA,8.49307E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",itspawansuthar,0,FALSE,FALSE,NA,NA
145,"@Airtel_Presence @airtelindia @airtel_care @TRAI 
Facing lot f problm in net speed...not even getting speed of 2G...Pls solve this asap...",FALSE,0,Airtel_Presence,04-04-2017 17:04,FALSE,NA,8.49307E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MayankJainBJP,0,FALSE,FALSE,NA,NA
146,"@Airtel_Presence Request a plan change on 19/3, it got activated on 4/4. Your delay &amp; fault. Why should I suffer on… https://t.co/dgPXXHjLc5",FALSE,0,Airtel_Presence,04-04-2017 17:04,TRUE,8.49125E+17,8.49307E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",abhinavshrimali,0,FALSE,FALSE,NA,NA
